Number,Company,Product,TypeName,Inches,Cpu,Gpu,OpSys,Weight_KG,Ram_GB,IPS,Full HD,Touchscreen,Four_K,HDD,SSD,Flash_Storage,Memory_GB,Price_RM,Price-Filter,ResolutionSize,Cpu2,ScoreCPU$ï..Score,Processor_base,ScorePB$ï..Score,Total_CPU_Score,Simple.Media.Editing,Heavy.Pro.Media.Editing..3D.Design.etc.,Developer,Casual.Gaming,Heavy.Gaming,Documents,Heavy.Book.Keeping,Web.Browsing,V2,Purpose.Filter,Time.Filter,ScreenSize.Filter,OS.Filter
170,Acer,Aspire 5,Notebook,15.6,AMD A12-Series 9720P 2.7GHz,AMD Radeon RX 540,Windows 10,2.2,8,0,0,0,0,0,1,0,256,3269,RM 2500-3500,1366x768,AMD A12-Series 9720P ,3,2.7GHz,3,4,1,0,1,0,1,0,1,0,5,Basic Developer,Occasionally(Few time per week),Medium (14 -16.9),Windows
181,Samsung,Chromebook Plus,2 in 1 Convertible,12.3,Samsung Cortex A72&A53 2.0GHz,ARM Mali T860 MP4,Chrome OS,1.15,4,1,0,1,0,0,0,1,32,3269,RM 2500-3500,2400x1600,Samsung Cortex A72&A53 ,3,2.0GHz,2,3.5,1,0,1,1,0,0,1,0,7,Heavy Documents Usage,Most of the time (Daily),Small (12.1-14.0 inch),Chrome
540,HP,15-BS101nv (i7-8550U/8GB/256GB/FHD/W10),Ultrabook,15.6,Intel Core i7 8550U 1.8GHz,Intel HD Graphics 620,Windows 10,1.91,8,0,1,0,0,0,1,0,256,3269,RM 2500-3500,1920x1080,Intel Core i7 8550U ,4,1.8GHz,2,4.5,0,1,1,0,1,0,1,0,6,Heavy Coding/Gaming,Most of the time (Daily),Medium (14 -16.9),Windows
737,Acer,SP315-51 (i7-7500U/12GB/1TB/FHD/W10),Notebook,15.6,Intel Core i7 7500U 2.7GHz,Intel HD Graphics 620,Windows 10,2.15,12,1,1,1,0,1,0,0,1,3269,RM 2500-3500,1920x1080,Intel Core i7 7500U ,2,2.7GHz,3,3,1,0,0,1,0,0,1,0,6,Heavy Documents Usage,Occasionally(Few time per week),Medium (14 -16.9),Windows
870,Dell,Inspiron 5379,2 in 1 Convertible,13.3,Intel Core i5 8250U 1.6GHz,Intel UHD Graphics 620,Windows 10,1.55,8,0,1,1,0,1,0,0,1,3269,RM 2500-3500,1920x1080,Intel Core i5 8250U ,3,1.6GHz,2,3.5,1,0,1,1,0,0,1,0,6,Heavy Documents Usage,Most of the time (Daily),Small (12.1-14.0 inch),Windows
975,HP,Pavilion 14-BK001nv,Notebook,14,Intel Core i5 7200U 2.5GHz,Nvidia GeForce 940MX,Windows 10,1.58,6,1,1,0,0,0,1,0,256,3269,RM 2500-3500,1920x1080,Intel Core i5 7200U ,1,2.5GHz,3,2,1,0,0,1,0,1,0,1,6,Simple Media Editing,Most of the time (Daily),Small (12.1-14.0 inch),Windows
990,Lenovo,IdeaPad 320-15IKB,Notebook,15.6,Intel Core i7 7500U 2.7GHz,Nvidia GeForce 940MX,No OS,2.2,8,0,1,0,0,1,0,0,1,3269,RM 2500-3500,1920x1080,Intel Core i7 7500U ,2,2.7GHz,3,3,1,0,0,1,0,0,1,0,6,Heavy Documents Usage,Occasionally(Few time per week),Medium (14 -16.9),Windows
28,Dell,Inspiron 5570,Ultrabook,15.6,Intel Core i5 8250U 1.6GHz,AMD Radeon 530,Windows 10,1.9,8,0,1,0,0,1,0,0,1,3288,RM 2500-3500,1920x1080,Intel Core i5 8250U ,3,1.6GHz,2,3.5,1,0,1,1,0,0,1,0,7,Heavy Documents Usage,Most of the time (Daily),Medium (14 -16.9),Windows
505,Dell,Vostro 3568,Notebook,15.6,Intel Core i3 6006U 2GHz,Intel HD Graphics 520,Windows 10,2,8,0,0,0,0,0,1,0,256,3298,RM 2500-3500,1366x768,Intel Core i3 6006U ,1,2GHz,4,2.5,1,0,0,1,0,1,0,1,7,Simple Media Editing,Most of the time (Daily),Medium (14 -16.9),Windows
556,HP,ProBook 450,Notebook,15.6,Intel Core i3 7100U 2.4GHz,Intel HD Graphics 620,Windows 10,2.1,4,0,0,0,0,1,0,0,500,3316,RM 2500-3500,1366x768,Intel Core i3 7100U ,1,2.4GHz,3,2,1,0,0,1,0,1,0,1,6,Simple Media Editing,Occasionally(Few time per week),Medium (14 -16.9),Windows
316,Asus,Chromebook Flip,2 in 1 Convertible,12.5,Intel Core M M3-6Y30 0.9GHz,Intel HD Graphics 515,Chrome OS,1.2,4,0,1,1,0,0,0,1,64,3318,RM 2500-3500,1920x1080,Intel Core M M3-6Y30 ,3,0.9GHz,1,3,1,0,0,1,0,0,1,0,7,Heavy Documents Usage,Most of the time (Daily),Small (12.1-14.0 inch),Chrome
560,Toshiba,Satellite Pro,Notebook,15.6,Intel Core i3 7100U 2.4GHz,Intel HD Graphics 620,Windows 10,2,4,0,0,0,0,1,0,0,500,3318,RM 2500-3500,1366x768,Intel Core i3 7100U ,1,2.4GHz,3,2,1,0,0,1,0,1,0,1,6,Simple Media Editing,Most of the time (Daily),Medium (14 -16.9),Windows
985,Lenovo,IdeaPad 510-15ISK,Notebook,15.6,Intel Core i7 6500U 2.5GHz,Nvidia GeForce 940MX,Windows 10,2.2,8,1,1,0,0,1,0,0,1,3318,RM 2500-3500,1920x1080,Intel Core i7 6500U ,2,2.5GHz,3,3,1,0,0,1,0,0,1,0,6,Heavy Documents Usage,Occasionally(Few time per week),Medium (14 -16.9),Windows
12,Dell,Inspiron 3576,Notebook,15.6,Intel Core i5 8250U 1.6GHz,AMD Radeon 520,Windows 10,2.2,8,0,1,0,0,1,0,0,1,3348,RM 2500-3500,1920x1080,Intel Core i5 8250U ,3,1.6GHz,2,3.5,1,0,1,1,0,0,1,0,6,Heavy Documents Usage,Occasionally(Few time per week),Medium (14 -16.9),Windows
856,HP,ProBook 430,Notebook,13.3,Intel Core i5 8250U 1.6GHz,Intel UHD Graphics 620,Windows 10,1.49,4,1,1,0,0,1,0,0,500,3348,RM 2500-3500,1920x1080,Intel Core i5 8250U ,3,1.6GHz,2,3.5,1,0,1,1,0,0,1,0,6,Heavy Documents Usage,Most of the time (Daily),Small (12.1-14.0 inch),Windows
11,Dell,Inspiron 3576,Notebook,15.6,Intel Core i5 8250U 1.6GHz,AMD Radeon 520,Linux,2.2,8,0,1,0,0,0,1,0,256,3360,RM 2500-3500,1920x1080,Intel Core i5 8250U ,3,1.6GHz,2,3.5,1,0,1,1,0,0,1,0,6,Heavy Documents Usage,Occasionally(Few time per week),Medium (14 -16.9),Windows
447,HP,250 G5,Notebook,15.6,Intel Core i7 6500U 2.5GHz,Intel HD Graphics 520,Windows 10,1.96,8,0,1,0,0,0,1,0,256,3368,RM 2500-3500,1920x1080,Intel Core i7 6500U ,2,2.5GHz,3,3,1,0,0,1,0,0,1,0,7,Heavy Documents Usage,Most of the time (Daily),Medium (14 -16.9),Windows
839,Acer,Aspire A515-51G,Notebook,15.6,Intel Core i5 8250U 1.6GHz,Intel UHD Graphics 620,Windows 10,2.2,4,1,1,0,0,0,1,0,256,3383,RM 2500-3500,1920x1080,Intel Core i5 8250U ,3,1.6GHz,2,3.5,1,0,1,1,0,0,1,0,6,Heavy Documents Usage,Occasionally(Few time per week),Medium (14 -16.9),Windows
565,HP,Probook 440,Notebook,14,Intel Core i3 7100U 2.4GHz,Intel HD Graphics 620,Windows 10,1.64,4,0,0,0,0,1,0,0,500,3393,RM 2500-3500,1366x768,Intel Core i3 7100U ,1,2.4GHz,3,2,1,0,0,1,0,1,0,1,6,Simple Media Editing,Most of the time (Daily),Small (12.1-14.0 inch),Windows
670,HP,Pavilion x360,2 in 1 Convertible,15.6,Intel Core i5 7200U 2.5GHz,Intel HD Graphics 620,Windows 10,2.3,4,0,0,1,0,1,0,0,500,3397,RM 2500-3500, 1366x768,Intel Core i5 7200U ,1,2.5GHz,3,2,1,0,0,1,0,1,0,1,6,Simple Media Editing,Occasionally(Few time per week),Medium (14 -16.9),Windows
111,Dell,Vostro 3568,Notebook,15.6,Intel Core i5 7200U 2.5GHz,AMD Radeon R5 M420,Windows 10,2.18,4,0,0,0,0,1,0,0,1,3398,RM 2500-3500,1366x768,Intel Core i5 7200U ,1,2.5GHz,3,2,1,0,0,1,0,1,0,1,7,Simple Media Editing,Occasionally(Few time per week),Medium (14 -16.9),Windows
539,Lenovo,V330-15IKB (i5-8250U/4GB/500GB/FHD/W10),Notebook,15.6,Intel Core i5 8250U 1.6GHz,Intel HD Graphics 620,Windows 10,2.05,4,0,1,0,0,1,0,0,500,3398,RM 2500-3500,1920x1080,Intel Core i5 8250U ,3,1.6GHz,2,3.5,1,0,1,1,0,0,1,0,6,Heavy Documents Usage,Occasionally(Few time per week),Medium (14 -16.9),Windows
563,HP,ProBook 450,Notebook,15.6,Intel Core i3 7100U 2.4GHz,Intel HD Graphics 620,Windows 10,2.04,4,0,1,0,0,1,0,0,500,3398,RM 2500-3500,1920x1080,Intel Core i3 7100U ,1,2.4GHz,3,2,1,0,0,1,0,1,0,1,6,Simple Media Editing,Occasionally(Few time per week),Medium (14 -16.9),Windows
925,Lenovo,IdeaPad 310-15IKB,Notebook,15.6,Intel Core i7 7500U 2.7GHz,Nvidia GeForce 920MX,No OS,2.2,8,0,1,0,0,1,0,0,1,3398,RM 2500-3500,1920x1080,Intel Core i7 7500U ,2,2.7GHz,3,3,1,0,0,1,0,0,1,0,7,Heavy Documents Usage,Occasionally(Few time per week),Medium (14 -16.9),Windows
59,HP,15-bs011nv (i7-7500U/4GB/500GB/Radeon,Notebook,15.6,Intel Core i7 7500U 2.7GHz,AMD Radeon 530,Windows 10,2.1,4,1,1,0,0,1,0,0,500,3417,RM 2500-3500,1920x1080,Intel Core i7 7500U ,2,2.7GHz,3,3,1,0,0,1,0,0,1,0,7,Heavy Documents Usage,Occasionally(Few time per week),Medium (14 -16.9),Windows
349,Acer,Aspire R7,2 in 1 Convertible,13.3,Intel Core i5 6200U 2.3GHz,Intel HD Graphics 520,Windows 10,1.6,8,1,1,1,0,0,1,0,256,3417,RM 2500-3500,1920x1080,Intel Core i5 6200U ,1,2.3GHz,2,1.5,1,0,0,1,0,1,0,1,7,Casual Gaming,Most of the time (Daily),Small (12.1-14.0 inch),Windows
492,Dell,Latitude 3380,Notebook,13.3,Intel Core i3 6006U 2GHz,Intel HD Graphics 520,Windows 10,1.65,4,0,0,0,0,0,1,0,128,3417,RM 2500-3500,1366x768,Intel Core i3 6006U ,1,2GHz,4,2.5,1,0,0,1,0,1,0,1,7,Simple Media Editing,Most of the time (Daily),Small (12.1-14.0 inch),Windows
494,HP,ProBook 440,Notebook,15.6,Intel Core i3 6006U 2GHz,Intel HD Graphics 520,Windows 10,1.63,4,0,0,0,0,0,1,0,128,3417,RM 2500-3500,1366x768,Intel Core i3 6006U ,1,2GHz,4,2.5,1,0,0,1,0,1,0,1,7,Simple Media Editing,Most of the time (Daily),Medium (14 -16.9),Windows
1264,Acer,Aspire 5,Notebook,15.6,Intel Core i7 8550U 1.8GHz,Nvidia GeForce MX150,Windows 10,2.2,8,0,1,0,0,1,0,0,1,3417,RM 2500-3500,1920x1080,Intel Core i7 8550U ,4,1.8GHz,2,4.5,0,1,1,0,1,0,1,0,5,Heavy Coding/Gaming,Occasionally(Few time per week),Medium (14 -16.9),Windows
579,HP,250 G6,Notebook,15.6,Intel Core i5 7200U 2.5GHz,Intel HD Graphics 620,Windows 10,1.86,8,0,1,0,0,0,1,0,256,3422,RM 2500-3500,1920x1080,Intel Core i5 7200U ,1,2.5GHz,3,2,1,0,0,1,0,1,0,1,6,Simple Media Editing,Most of the time (Daily),Medium (14 -16.9),Windows
984,Acer,Aspire E5-576G,Notebook,15.6,Intel Core i5 7200U 2.5GHz,Nvidia GeForce 940MX,Windows 10,2.23,4,0,1,0,0,0,1,0,256,3427,RM 2500-3500,1920x1080,Intel Core i5 7200U ,1,2.5GHz,3,2,1,0,0,1,0,1,0,1,6,Simple Media Editing,Occasionally(Few time per week),Medium (14 -16.9),Windows
1251,Acer,Aspire 5,Notebook,15.6,Intel Core i5 8250U 1.6GHz,Nvidia GeForce MX130,Windows 10,2.2,12,1,0,0,0,1,0,0,1,3442,RM 2500-3500, 1366x768,Intel Core i5 8250U ,3,1.6GHz,2,3.5,1,0,1,1,0,0,1,0,6,Heavy Documents Usage,Occasionally(Few time per week),Medium (14 -16.9),Windows
921,Lenovo,IdeaPad 310-15IKB,Notebook,15.6,Intel Core i5 7200U 2.5GHz,Nvidia GeForce 920MX,Windows 10,2.4,6,0,1,0,0,0,1,0,256,3447,RM 2500-3500,1920x1080,Intel Core i5 7200U ,1,2.5GHz,3,2,1,0,0,1,0,1,0,1,7,Simple Media Editing,Occasionally(Few time per week),Medium (14 -16.9),Windows
1260,Lenovo,IdeaPad 320-17IKBR,Notebook,17.3,Intel Core i5 8250U 1.6GHz,Nvidia GeForce MX150,No OS,2.8,8,0,0,0,0,0,1,0,256,3462,RM 2500-3500,1600x900,Intel Core i5 8250U ,3,1.6GHz,2,3.5,1,0,1,1,0,0,1,0,5,Heavy Documents Usage,Occasionally(Few time per week),Large(17 & above),Windows
16,HP,17-bs001nv (i5-7200U/6GB/2TB/Radeon,Notebook,17.3,Intel Core i5 7200U 2.5GHz,AMD Radeon 520,Windows 10,2.71,6,1,1,0,0,1,0,0,2,3467,RM 2500-3500,1920x1080,Intel Core i5 7200U ,1,2.5GHz,3,2,1,0,0,1,0,1,0,1,6,Simple Media Editing,Occasionally(Few time per week),Large(17 & above),Windows
100,HP,17-bs000nv I3,Notebook,17.3,Intel Core i3 6006U 2GHz,AMD Radeon R5 520,Windows 10,2.5,4,1,1,0,0,0,1,0,256,3467,RM 2500-3500,1920x1080,Intel Core i3 6006U ,1,2GHz,4,2.5,1,0,0,1,0,1,0,1,6,Simple Media Editing,Occasionally(Few time per week),Large(17 & above),Windows
175,Asus,FX550IK-DM018T (FX-9830P/8GB/1TB/Radeon,Gaming,15.6,AMD FX 9830P 3GHz,AMD Radeon RX 560,Windows 10,2.45,8,0,1,0,0,1,0,0,1,3467,RM 2500-3500,1920x1080,AMD FX 9830P ,4,3GHz,4,5.5,0,1,1,0,1,0,1,0,3,Heavy Coding/Gaming,Occasionally(Few time per week),Medium (14 -16.9),Windows
586,HP,Envy 13-AD007nv,Notebook,13.3,Intel Core i5 7200U 2.5GHz,Intel HD Graphics 620,Windows 10,1.32,4,1,1,0,0,0,1,0,256,3467,RM 2500-3500,1920x1080,Intel Core i5 7200U ,1,2.5GHz,3,2,1,0,0,1,0,1,0,1,6,Simple Media Editing,Most of the time (Daily),Small (12.1-14.0 inch),Windows
636,Lenovo,IdeaPad 520s-14IKB,Notebook,14,Intel Core i5 7200U 2.5GHz,Intel HD Graphics 620,Windows 10,1.7,4,0,1,0,0,0,1,0,256,3467,RM 2500-3500,1920x1080,Intel Core i5 7200U ,1,2.5GHz,3,2,1,0,0,1,0,1,0,1,6,Simple Media Editing,Most of the time (Daily),Small (12.1-14.0 inch),Windows
973,HP,Pavilion X360,2 in 1 Convertible,14,Intel Core i3 7100U 2.4GHz,Nvidia GeForce 940MX,Windows 10,1.63,4,1,1,1,0,0,1,0,128,3467,RM 2500-3500,1920x1080,Intel Core i3 7100U ,1,2.4GHz,3,2,1,0,0,1,0,1,0,1,6,Simple Media Editing,Most of the time (Daily),Small (12.1-14.0 inch),Windows
1199,HP,Pavilion 15-CK000nv,Ultrabook,15.6,Intel Core i7 8550U 1.8GHz,Nvidia GeForce GTX 940MX,Windows 10,1.83,8,1,1,0,0,0,1,0,256,3467,RM 2500-3500,1920x1080,Intel Core i7 8550U ,4,1.8GHz,2,4.5,0,1,1,0,1,0,1,0,6,Heavy Coding/Gaming,Most of the time (Daily),Medium (14 -16.9),Windows
1256,Acer,Aspire 5,Notebook,17.3,Intel Core i3 7130U 2.7GHz,Nvidia GeForce MX130,Windows 10,3,4,1,1,0,0,0,1,0,256,3482,RM 2500-3500,1920x1080,Intel Core i3 7130U ,1,2.7GHz,3,2,1,0,0,1,0,1,0,1,6,Simple Media Editing,Occasionally(Few time per week),Large(17 & above),Windows
342,HP,ProBook 650,Notebook,15.6,Intel Core i3 6100U 2.3GHz,Intel HD Graphics 520,Windows 10,2.31,4,0,0,0,0,1,0,0,500,3498,RM 2500-3500,1366x768,Intel Core i3 6100U ,1,2.3GHz,2,1.5,1,0,0,1,0,1,0,1,7,Casual Gaming,Occasionally(Few time per week),Medium (14 -16.9),Windows
554,HP,ProBook 450,Notebook,15.6,Intel Core i3 7100U 2.4GHz,Intel HD Graphics 620,Windows 10,2.1,4,0,1,0,0,0,1,0,128,3499,RM 2500-3500,1920x1080,Intel Core i3 7100U ,1,2.4GHz,3,2,1,0,0,1,0,1,0,1,6,Simple Media Editing,Occasionally(Few time per week),Medium (14 -16.9),Windows
679,Dell,Vostro 3568,Notebook,15.6,Intel Core i5 7200U 2.5GHz,Intel HD Graphics 620,Windows 10,2.18,4,0,0,0,0,1,0,0,1,3512,RM 3500-4500,1366x768,Intel Core i5 7200U ,1,2.5GHz,3,2,1,0,0,1,0,1,0,1,6,Simple Media Editing,Occasionally(Few time per week),Medium (14 -16.9),Windows
1002,Lenovo,IdeaPad 510-15IKB,Notebook,15.6,Intel Core i7 7500U 2.7GHz,Nvidia GeForce 940MX,No OS,2.2,8,0,1,0,0,1,0,0,1,3517,RM 3500-4500,1920x1080,Intel Core i7 7500U ,2,2.7GHz,3,3,1,0,0,1,0,0,1,0,6,Heavy Documents Usage,Occasionally(Few time per week),Medium (14 -16.9),Windows
1026,Acer,A715-71G-59DH (i5-7300HQ/8GB/1TB/GeForce,Gaming,15.6,Intel Core i5 7300HQ 2.5GHz,Nvidia GeForce GTX 1050,Linux,2.4,8,0,1,0,0,1,0,0,1,3517,RM 3500-4500,1920x1080,Intel Core i5 7300HQ ,3,2.5GHz,3,4,1,0,1,0,1,0,1,0,3,Basic Developer,Occasionally(Few time per week),Medium (14 -16.9),Windows
736,Dell,Inspiron 5567,Notebook,15.6,Intel Core i7 7500U 2.7GHz,Intel HD Graphics 620,Windows 10,2.3,12,0,0,0,0,1,0,0,1,3537,RM 3500-4500,1366x768,Intel Core i7 7500U ,2,2.7GHz,3,3,1,0,0,1,0,0,1,0,6,Heavy Documents Usage,Occasionally(Few time per week),Medium (14 -16.9),Windows
661,Dell,Vostro 3568,Notebook,15.6,Intel Core i5 7200U 2.5GHz,Intel HD Graphics 620,Windows 10,2.18,8,0,0,0,0,0,1,0,128,3541,RM 3500-4500,1366x768,Intel Core i5 7200U ,1,2.5GHz,3,2,1,0,0,1,0,1,0,1,6,Simple Media Editing,Occasionally(Few time per week),Medium (14 -16.9),Windows
962,HP,ProBook 450,Notebook,15.6,Intel Core i3 7100U 2.4GHz,Nvidia GeForce 930MX ,Windows 10,2.1,8,1,1,0,0,1,0,0,1,3551,RM 3500-4500,1920x1080,Intel Core i3 7100U ,1,2.4GHz,3,2,1,0,0,1,0,1,0,1,6,Simple Media Editing,Occasionally(Few time per week),Medium (14 -16.9),Windows
35,Dell,Inspiron 5570,Notebook,15.6,Intel Core i5 8250U 1.6GHz,AMD Radeon 530,Windows 10,2.2,8,0,1,0,0,1,1,0,1281,3566,RM 3500-4500,1920x1080,Intel Core i5 8250U ,3,1.6GHz,2,3.5,1,0,1,1,0,0,1,0,7,Heavy Documents Usage,Occasionally(Few time per week),Medium (14 -16.9),Windows
57,HP,15-bs017nv (i7-7500U/8GB/256GB/Radeon,Notebook,15.6,Intel Core i7 7500U 2.7GHz,AMD Radeon 530,Windows 10,1.91,8,0,1,0,0,0,1,0,256,3566,RM 3500-4500,1920x1080,Intel Core i7 7500U ,2,2.7GHz,3,3,1,0,0,1,0,0,1,0,7,Heavy Documents Usage,Most of the time (Daily),Medium (14 -16.9),Windows
555,HP,ProBook 430,Notebook,13.3,Intel Core i3 7100U 2.4GHz,Intel HD Graphics 620,Windows 10,1.49,4,0,1,0,0,0,1,0,128,3566,RM 3500-4500,1920x1080,Intel Core i3 7100U ,1,2.4GHz,3,2,1,0,0,1,0,1,0,1,6,Simple Media Editing,Most of the time (Daily),Small (12.1-14.0 inch),Windows
1201,Lenovo,IdeaPad 320-17IKB,Notebook,17.3,Intel Core i5 7200U 2.5GHz,Nvidia GeForce GTX 940MX,Windows 10,2.8,6,0,0,0,0,1,1,0,1281,3566,RM 3500-4500,1600x900,Intel Core i5 7200U ,1,2.5GHz,3,2,1,0,0,1,0,1,0,1,6,Simple Media Editing,Occasionally(Few time per week),Large(17 & above),Windows
910,Asus,X556UJ-XO044T (i7-6500U/4GB/500GB/GeForce,Notebook,15.6,Intel Core i7 6500U 2.5GHz,Nvidia GeForce 920M,Windows 10,2.2,4,0,0,0,0,1,0,0,500,3573,RM 3500-4500,1366x768,Intel Core i7 6500U ,2,2.5GHz,3,3,1,0,0,1,0,0,1,0,7,Heavy Documents Usage,Occasionally(Few time per week),Medium (14 -16.9),Windows
911,Asus,X556UJ-XO044T (i7-6500U/4GB/500GB/GeForce,Notebook,15.6,Intel Core i7 6500U 2.5GHz,Nvidia GeForce 920M,Windows 10,2.2,4,0,0,0,0,1,0,0,500,3573,RM 3500-4500,1366x768,Intel Core i7 6500U ,2,2.5GHz,3,3,1,0,0,1,0,0,1,0,7,Heavy Documents Usage,Occasionally(Few time per week),Medium (14 -16.9),Windows
912,Asus,X556UJ-XO044T (i7-6500U/4GB/500GB/GeForce,Notebook,15.6,Intel Core i7 6500U 2.5GHz,Nvidia GeForce 920M,Windows 10,2.2,4,0,0,0,0,1,0,0,500,3573,RM 3500-4500,1366x768,Intel Core i7 6500U ,2,2.5GHz,3,3,1,0,0,1,0,0,1,0,7,Heavy Documents Usage,Occasionally(Few time per week),Medium (14 -16.9),Windows
538,HP,ProBook 450,Notebook,15.6,Intel Core i5 8250U 1.6GHz,Intel HD Graphics 620,Windows 10,2.1,4,1,1,0,0,1,0,0,500,3581,RM 3500-4500,1920x1080,Intel Core i5 8250U ,3,1.6GHz,2,3.5,1,0,1,1,0,0,1,0,6,Heavy Documents Usage,Occasionally(Few time per week),Medium (14 -16.9),Windows
844,HP,Probook 440,Notebook,14,Intel Core i5 8250U 1.6GHz,Intel UHD Graphics 620,Windows 10,1.63,4,1,0,0,0,1,0,0,500,3581,RM 3500-4500, 1366x768,Intel Core i5 8250U ,3,1.6GHz,2,3.5,1,0,1,1,0,0,1,0,6,Heavy Documents Usage,Most of the time (Daily),Small (12.1-14.0 inch),Windows
640,Dell,Vostro 5568,Notebook,15.6,Intel Core i5 7200U 2.5GHz,Intel HD Graphics 620,Linux,1.98,8,0,1,0,0,1,0,0,1,3601,RM 3500-4500,1920x1080,Intel Core i5 7200U ,1,2.5GHz,3,2,1,0,0,1,0,1,0,1,6,Simple Media Editing,Most of the time (Daily),Medium (14 -16.9),Windows
861,HP,ProBook 430,Notebook,13.3,Intel Core i5 8250U 1.6GHz,Intel UHD Graphics 620,Windows 10,1.49,4,1,1,0,0,0,1,0,128,3601,RM 3500-4500,1920x1080,Intel Core i5 8250U ,3,1.6GHz,2,3.5,1,0,1,1,0,0,1,0,6,Heavy Documents Usage,Most of the time (Daily),Small (12.1-14.0 inch),Windows
10,Dell,Inspiron 3576,Notebook,15.6,Intel Core i5 8250U 1.6GHz,AMD Radeon 520,Windows 10,2.13,8,0,1,0,0,0,1,0,256,3611,RM 3500-4500,1920x1080,Intel Core i5 8250U ,3,1.6GHz,2,3.5,1,0,1,1,0,0,1,0,6,Heavy Documents Usage,Occasionally(Few time per week),Medium (14 -16.9),Windows
313,Asus,ZenBook UX305CA-UBM1,Ultrabook,13.3,Intel Core M 6Y30 0.9GHz,Intel HD Graphics 515,Windows 10,1.2,8,1,1,0,0,0,1,0,512,3616,RM 3500-4500,1920x1080,Intel Core M 6Y30 ,3,0.9GHz,1,3,1,0,0,1,0,0,1,0,7,Heavy Documents Usage,Most of the time (Daily),Small (12.1-14.0 inch),Windows
314,Asus,ZenBook UX305CA-UBM1,Ultrabook,13.3,Intel Core M 6Y30 0.9GHz,Intel HD Graphics 515,Windows 10,1.2,8,1,1,0,0,0,1,0,512,3616,RM 3500-4500,1920x1080,Intel Core M 6Y30 ,3,0.9GHz,1,3,1,0,0,1,0,0,1,0,7,Heavy Documents Usage,Most of the time (Daily),Small (12.1-14.0 inch),Windows
315,Asus,ZenBook UX305CA-UBM1,Ultrabook,13.3,Intel Core M 6Y30 0.9GHz,Intel HD Graphics 515,Windows 10,1.2,8,1,1,0,0,0,1,0,512,3616,RM 3500-4500,1920x1080,Intel Core M 6Y30 ,3,0.9GHz,1,3,1,0,0,1,0,0,1,0,7,Heavy Documents Usage,Most of the time (Daily),Small (12.1-14.0 inch),Windows
367,Dell,Latitude 3580,Notebook,15.6,Intel Core i5 6200U 2.3GHz,Intel HD Graphics 520,Windows 10,1.95,4,0,0,0,0,1,0,0,500,3620,RM 3500-4500,1366x768,Intel Core i5 6200U ,1,2.3GHz,2,1.5,1,0,0,1,0,1,0,1,7,Casual Gaming,Most of the time (Daily),Medium (14 -16.9),Windows
561,Lenovo,Thinkpad 13,Notebook,13.3,Intel Core i3 7100U 2.4GHz,Intel HD Graphics 620,Windows 10,1.44,4,1,1,0,0,0,1,0,180,3646,RM 3500-4500,1920x1080,Intel Core i3 7100U ,1,2.4GHz,3,2,1,0,0,1,0,1,0,1,6,Simple Media Editing,Most of the time (Daily),Small (12.1-14.0 inch),Windows
14,Dell,Inspiron 3576,Notebook,15.6,Intel Core i7 8550U 1.8GHz,AMD Radeon 520,Linux,2.14,8,0,1,0,0,0,1,0,256,3646,RM 3500-4500,1920x1080,Intel Core i7 8550U ,4,1.8GHz,2,4.5,0,1,1,0,1,0,1,0,6,Heavy Coding/Gaming,Occasionally(Few time per week),Medium (14 -16.9),Windows
495,Dell,Vostro 5468,Notebook,14,Intel Core i3 6006U 2GHz,Intel HD Graphics 520,Windows 10,1.6,4,0,1,0,0,0,1,0,128,3650,RM 3500-4500,1920x1080,Intel Core i3 6006U ,1,2GHz,4,2.5,1,0,0,1,0,1,0,1,7,Simple Media Editing,Most of the time (Daily),Small (12.1-14.0 inch),Windows
405,Dell,Vostro 3559,Notebook,15.6,Intel Core i5 6200U 2.3GHz,Intel HD Graphics 520,Windows 7,2.24,4,0,0,0,0,1,0,0,500,3656,RM 3500-4500,1366x768,Intel Core i5 6200U ,1,2.3GHz,2,1.5,1,0,0,1,0,1,0,1,7,Casual Gaming,Occasionally(Few time per week),Medium (14 -16.9),Windows
112,Dell,Vostro 3568,Notebook,15.6,Intel Core i7 7500U 2.7GHz,AMD Radeon R5 M420,Windows 10,2.18,4,0,1,0,0,0,1,0,256,3665,RM 3500-4500,1920x1080,Intel Core i7 7500U ,2,2.7GHz,3,3,1,0,0,1,0,0,1,0,7,Heavy Documents Usage,Occasionally(Few time per week),Medium (14 -16.9),Windows
119,Dell,Vostro 5568,Notebook,15.6,Intel Core i3 6006U 2GHz,AMD Radeon R5 M420X,Windows 10,2,8,0,1,0,0,0,1,0,256,3665,RM 3500-4500,1920x1080,Intel Core i3 6006U ,1,2GHz,4,2.5,1,0,0,1,0,1,0,1,7,Simple Media Editing,Most of the time (Daily),Medium (14 -16.9),Windows
423,Asus,TP501UA-CJ131T (i5-7200U/8GB/1TB/W10),2 in 1 Convertible,15.6,Intel Core i5 7200U 2.5GHz,Intel HD Graphics 520,Windows 10,2.2,8,0,0,1,0,1,0,0,1,3665,RM 3500-4500, 1366x768,Intel Core i5 7200U ,1,2.5GHz,3,2,1,0,0,1,0,1,0,1,7,Simple Media Editing,Occasionally(Few time per week),Medium (14 -16.9),Windows
